Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
9,559.1666667000001,0,0.0,126,4558.372222,0.0,0.00620155,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
1,4.0,2,102.0,31,624.5833332999999,0.016216216000000002,0.031531532,8.708324324,0.0,Mar,2,2,3,13,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,40,1090.566667,0.018392857,0.041198412999999996,0.0,0.0,May,2,4,1,6,Returning_Visitor,False,False
3,57.6,0,0.0,19,,0.009090909,0.020295983,0.0,0.0,Sep,3,7,8,2,Returning_Visitor,False,False
18,261.1619048,0,0.0,58,1992.7173079999998,0.008955224,0.015829186999999998,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,2,4.0,0.0,0.1,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0,0.0,1,5.0,66,2537.45,0.003956044000000001,0.022177156,0.0,0.4,May,2,6,1,4,Returning_Visitor,False,False
3,135.0,0,0.0,25,2765.2,0.008,0.016888889,0.0,0.0,May,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,6,142.125,0.0,0.033333333,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,5,53.4,0.12,0.14,0.0,0.0,June,3,2,3,13,Returning_Visitor,True,False
0,0.0,0,0.0,11,350.375,0.018181818,0.011688312,0.0,0.0,Nov,3,2,3,2,New_Visitor,False,False
0,0.0,0,0.0,12,197.5,0.0,0.008333333,0.0,0.0,May,2,5,7,1,Returning_Visitor,False,False
5,107.0,0,0.0,34,777.2125,0.0,0.013513513999999999,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,7,238.93333330000002,0.0,0.014285714,0.0,0.0,Sep,2,2,4,2,Returning_Visitor,False,False
3,470.0,0,0.0,21,,0.016,0.032,21.5952,0.0,May,2,6,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,20,447.04761900000005,0.01,0.028888888999999997,0.0,0.0,Dec,1,2,3,2,New_Visitor,False,True
0,0.0,0,0.0,2,124.5,0.0,0.1,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,,23,533.7,0.0,0.021532091,0.0,0.0,Dec,1,1,3,2,New_Visitor,True,False
10,318.6410256,9,991.25,216,7761.034859,0.007542900999999999,0.022135147999999997,1.589329821,0.0,Nov,2,6,2,2,Returning_Visitor,True,True
0,0.0,0,0.0,10,194.0,,0.04,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,False,False
8,134.3733333,3,256.75,40,1773.610152,0.0042553190000000005,0.008355899,13.49047237,0.0,Nov,1,1,8,2,Returning_Visitor,True,True
0,0.0,0,0.0,5,59.25,0.04,0.1,0.0,0.0,Nov,2,6,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,4.0,0.125,0.175,0.0,0.8,May,3,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,13,158.33333330000002,,0.061538462,0.0,,May,2,2,3,13,Returning_Visitor,False,False
2,68.54545455,3,60.0,91,2345.58914,0.0027491409999999997,0.012841597,51.27258615,0.0,Dec,2,5,7,2,Returning_Visitor,False,False
2,14.0,0,0.0,58,1806.5041670000003,0.013793103000000001,0.026819923,0.0,0.8,May,2,2,2,6,Returning_Visitor,False,False
3,107.0,0,0.0,4,145.83333330000002,0.0,0.016666667,0.0,0.0,Mar,3,2,7,1,New_Visitor,False,False
10,60.7,1,110.25,75,1585.6087300000002,0.005063291,0.021603376,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,53,952.1598197999999,0.015839126000000002,0.037802052,0.0,0.0,Jul,3,2,8,1,Returning_Visitor,True,False
8,699.1666667000001,0,0.0,62,1003.965152,,,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
4,206.25,0,0.0,16,572.65,,0.011111111000000002,10.17711218,0.0,Sep,3,2,1,4,Returning_Visitor,True,True
5,121.26666670000002,0,0.0,8,114.6,0.0,0.01,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,False
0,0.0,3,114.8,22,583.0933332999999,0.0,0.015942029,2.7497166460000004,0.0,Sep,1,1,3,1,Returning_Visitor,False,True
3,36.25,1,10.0,35,2109.919048,0.018918919,,23.8705054,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
8,152.0,0,0.0,4,72.5,0.0,0.00952381,0.0,0.0,Nov,2,2,1,8,New_Visitor,False,False
0,0.0,0,0.0,47,1580.833333,0.0,0.0042553190000000005,3.6636170210000003,0.8,May,2,5,3,2,Returning_Visitor,False,True
8,120.66666670000001,2,559.0,44,1470.333333,0.016,0.019207791999999998,7.435866667000001,0.0,May,1,2,1,4,Returning_Visitor,True,False
1,54.5,0,0.0,26,531.5,0.007692308,0.023076923,44.92362122,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,12,173.5,0.0,,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
5,47.33333333,0,0.0,65,1267.5028140000002,0.004545455,,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
3,61.5,0,,6,794.5,0.0,0.022222222000000003,0.0,0.2,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,7,197.0,0.028571429,0.042857143,0.0,0.0,Dec,3,2,9,2,Returning_Visitor,False,False
10,244.70833330000002,0,0.0,213,8125.852287999999,0.002790698,0.017631698,0.0,0.0,Dec,4,1,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,6,136.5,0.0,0.033333333,0.0,0.0,Mar,3,3,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,1016.5,0.066666667,,0.0,0.0,Mar,3,2,5,1,Returning_Visitor,False,False
1,101.0,0,0.0,46,1687.85,0.0,0.011111111000000002,,0.0,May,2,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,8,,0.15,0.15833333300000002,0.0,0.8,May,3,2,1,3,Returning_Visitor,False,False
2,31.0,1,16.0,36,2083.530952,0.0,0.01351025,0.0,0.8,Feb,2,2,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,48,2215.8666670000002,0.001041667,0.019583333,0.0,0.0,May,4,1,1,4,Returning_Visitor,False,False
1,191.4,0,0.0,13,679.9033333,0.0,0.002564103,34.86423061,0.0,Nov,3,2,3,2,Returning_Visitor,True,True
0,0.0,0,0.0,8,758.1666667000001,0.025,0.05,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,12,410.25,0.0,0.016666667,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,561.5,0.0,0.05,0.0,0.0,Dec,2,4,7,20,Returning_Visitor,False,False
6,65.0,0,0.0,4,40.0,0.0,,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
2,10.77142857,0,0.0,70,2094.138889,0.023611111,0.05224537,0.0,0.0,Jul,2,2,3,1,Returning_Visitor,False,False
3,82.6,0,0.0,1,16.2,0.0,0.05,0.0,0.0,Nov,2,2,9,2,New_Visitor,False,False
0,0.0,0,0.0,4,186.25,0.05,0.066666667,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
1,7.0,0,0.0,26,2064.5,0.0,0.002,0.0,0.0,Oct,2,2,3,4,New_Visitor,True,False
6,224.875,0,0.0,21,845.75,0.0,,0.0,0.0,Dec,8,13,9,20,Other,False,False
0,0.0,0,0.0,16,507.83333330000005,0.0,0.01,0.0,,May,2,4,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,15,309.8,0.0,0.016666667,0.0,0.2,May,2,2,6,4,Returning_Visitor,False,False
0,0.0,0,0.0,9,125.25,0.0,0.033333333,0.0,0.0,Nov,2,10,4,3,Returning_Visitor,True,False
5,169.0,0,0.0,3,50.0,0.0,0.033333333,0.0,0.0,Mar,1,1,1,9,New_Visitor,False,False
3,81.4,0,,18,240.3,0.0,0.030434782999999997,0.0,0.0,Aug,2,2,1,6,Returning_Visitor,False,False
0,0.0,0,0.0,7,152.75,0.014285714,0.047619048,0.0,0.0,Dec,3,2,3,2,New_Visitor,False,False
1,14.2,1,26.2,3,25.2,0.0,0.04,0.0,0.0,Nov,6,2,9,2,Returning_Visitor,False,False
0,0.0,0,0.0,23,297.3,0.013636364,0.037207792,10.95661974,0.0,Sep,2,2,3,1,Returning_Visitor,False,True
4,822.7666667000001,0,0.0,17,1229.466667,0.0,0.041269841,,0.0,June,2,2,1,16,Returning_Visitor,False,True
5,39.0,2,12.0,15,158.0,0.0,0.02010582,0.0,0.0,May,2,2,9,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,4,3,2,Returning_Visitor,False,False
2,15.0,0,0.0,7,620.5,0.028571429,0.085714286,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
4,103.625,0,0.0,14,1003.416667,0.0,0.018039216,0.0,0.2,Feb,1,1,3,3,Returning_Visitor,False,False
2,53.0,0,0.0,4,46.0,0.026666667,0.055999999999999994,0.0,0.4,May,3,2,1,2,Returning_Visitor,False,False
8,105.0,1,24.5,70,5778.966667000001,0.005921856,0.023453363999999997,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,True,False
0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,False,False
5,97.83333333,0,0.0,15,489.0,0.0,0.00625,81.334441,0.0,Dec,8,13,9,20,Other,False,True
0,0.0,0,0.0,21,830.0,0.052380952,0.1,0.0,0.2,May,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,40,1385.666667,0.005,0.0225,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
5,218.0,0,0.0,13,284.5,0.0,0.004166667,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False
0,0.0,0,0.0,49,2612.357143,0.0,0.00952381,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1,38.0,0,0.0,12,121.0,0.028571429,0.025,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False
5,110.95,0,0.0,23,448.25,0.024,0.043333332999999995,0.0,0.0,Nov,3,2,8,11,Returning_Visitor,False,False
0,0.0,16,1210.3976189999998,5,279.85714289999993,,0.012764201999999999,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False
0,0.0,0,0.0,24,968.6924242,0.0,0.0,106.2525169,0.0,Nov,1,1,9,2,Returning_Visitor,False,True
0,0.0,1,1.0,93,4324.737072999999,0.021112782000000004,0.034077382999999996,0.0,1.0,May,3,2,1,5,Returning_Visitor,True,False
0,0.0,0,0.0,3,13.0,0.133333333,0.166666667,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,False
1,33.0,0,0.0,57,2816.55307,0.0,0.005858586,0.0,0.0,May,2,2,2,1,Returning_Visitor,False,False
1,66.4,0,0.0,22,641.4809524,0.0,0.004761905,0.0,0.0,Oct,3,2,4,6,New_Visitor,False,False
0,0.0,0,0.0,36,1287.958333,0.034259259,0.073333333,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
6,231.9,0,0.0,8,188.3,0.0,0.014285714,12.15713406,0.0,Sep,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,65,624.6248956000001,0.0,0.02359375,0.0,0.8,May,2,5,4,2,Returning_Visitor,False,False
1,235.0,0,0.0,3,127.6,0.0,0.025,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
4,37.25,1,5.0,50,1295.008333,0.0008928569999999999,0.015595238,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,True,True
3,922.75,0,0.0,56,4681.420833,0.007118644,0.022668819,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,9,113.0,0.066666667,0.088888889,0.0,0.8,May,2,2,3,6,Returning_Visitor,False,False
0,0.0,0,0.0,7,,0.028571429,,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,16,394.5580952,0.0,0.015,0.0,0.0,Oct,2,2,1,20,New_Visitor,False,False
3,18.75,0,0.0,7,68.75,0.0,0.025,0.0,0.0,Mar,2,2,5,2,New_Visitor,False,False
2,43.4,0,0.0,5,278.0,0.0,0.033333333,0.0,0.0,Aug,2,2,1,2,New_Visitor,True,False
0,0.0,0,0.0,13,541.9166667000001,0.0,0.015384615,26.09995422,0.0,Dec,2,4,1,2,New_Visitor,False,True
0,0.0,3,103.16666670000001,21,1586.333333,0.016666667,0.033333333,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
1,29.5,0,0.0,29,569.1666667000001,,0.01957672,,0.0,May,2,2,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,False
5,46.5,0,0.0,17,219.5,0.011111111000000002,0.022222222000000003,0.0,0.0,Dec,3,2,2,13,Returning_Visitor,False,False
5,117.83333329999999,0,0.0,35,502.54761900000005,0.01025641,0.036923077,3.148615385,0.0,Mar,2,2,2,2,Returning_Visitor,False,True
2,27.2,0,0.0,47,1299.833333,0.008333333,0.032638889,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
8,144.5,4,181.72222219999998,52,2826.790048,0.007258065,0.030060764,0.0,0.0,May,3,2,3,13,Returning_Visitor,True,False
3,9.0,0,0.0,17,,0.0,0.016666667,0.0,0.0,Nov,4,1,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,16,622.0,0.0,0.0125,0.0,0.0,Mar,2,10,2,6,Returning_Visitor,False,False
0,0.0,0,,63,1021.0,0.0265625,0.059895832999999996,0.0,0.8,May,2,2,1,3,Returning_Visitor,False,False
14,515.9821429,0,0.0,170,7128.75377,0.003370787,0.016081238,4.470297685,0.0,Nov,2,2,7,1,Returning_Visitor,True,True
0,0.0,0,0.0,17,344.3333333,0.005555556,0.030555556,26.985,0.0,May,2,2,1,5,Returning_Visitor,False,False
1,67.5,0,0.0,12,592.25,0.0,0.018181818,218.8649096,0.0,Dec,1,1,5,3,New_Visitor,False,True
2,50.0,0,0.0,29,598.297619,0.0,0.016666667,0.0,0.0,Mar,2,6,3,1,Returning_Visitor,False,False
3,326.0,0,0.0,19,364.53333330000004,0.0,0.027000000000000003,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
4,52.0,1,7.0,46,3087.0,0.003773585,0.021383647999999998,16.94643793,0.0,Mar,2,2,3,8,Returning_Visitor,False,True
0,0.0,1,22.2,16,240.6,0.035294118,0.062352940999999995,0.0,0.0,Jul,3,2,9,13,Returning_Visitor,False,False
0,0.0,0,0.0,10,902.6666667000002,0.0,0.03,0.0,0.0,Nov,2,2,3,20,Returning_Visitor,True,False
2,50.5,0,0.0,70,2802.1166670000002,0.0028985509999999996,0.017230274,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,11.5,0.0,0.1,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,True,False
3,117.0,0,0.0,98,3653.6416670000003,0.002680653,0.0296601,0.0,0.0,Nov,2,5,9,2,Returning_Visitor,False,False
0,0.0,0,0.0,12,259.5,,0.033333333,0.0,0.0,May,2,4,6,6,Returning_Visitor,False,False
11,365.1166667,4,65.5,149,6082.873739,0.011520436,0.027243522000000003,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,233.66666669999998,0.025,0.0875,0.0,0.0,Mar,2,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,111,1624.75,0.013636364,0.025515152000000003,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
13,611.0470588,7,393.325,34,1352.816503,0.009406495,0.033988025,5.816167973,0.0,May,2,2,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,18,824.8333332999999,0.0,0.023148147999999997,0.0,0.8,May,2,2,2,4,Returning_Visitor,False,False
0,0.0,0,0.0,7,451.83333330000005,0.028571429,0.076190476,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,9,237.33333330000002,0.0,0.031666667,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
3,139.0,0,0.0,10,277.14285710000007,0.0,0.007692308,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,True,False
8,166.46,1,25.2,47,981.6014286000001,0.007272727,0.006818182,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,20,379.4166667,0.002857143,0.0295,0.0,1.0,May,3,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,8,321.5,0.075,0.125,0.0,0.6,May,2,4,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,160.0,0.0,,0.0,0.0,Feb,4,2,2,3,Returning_Visitor,False,False
2,21.0,6,182.79166669999998,82,1836.2142489999999,,0.025181135,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,2,56.0,0.0,0.1,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,17,477.71666669999996,,0.0,0.0,0.0,Sep,2,2,6,2,New_Visitor,True,False
0,0.0,0,0.0,75,2532.9606559999997,0.004266667,0.030748538,0.0,0.0,Aug,1,6,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,5,829.5,0.0,0.04,0.0,0.0,May,2,2,3,2,Returning_Visitor,True,False
2,39.5,1,161.0,34,1406.209524,0.010810811000000002,0.021212121,23.60518919,0.2,May,2,2,8,4,Returning_Visitor,False,True
5,265.2916667,4,191.75,29,991.8270202,0.008823529,0.008921569,0.0,0.0,Nov,3,2,7,6,Returning_Visitor,True,False
8,164.58333330000002,1,880.25,62,2587.150595,0.008333333,,0.0,0.0,Dec,1,2,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,22,1368.0,0.004545455,0.013636364,0.0,0.0,Nov,2,5,7,3,Returning_Visitor,False,False
5,179.5,0,0.0,36,1792.8,0.0,0.004390244000000001,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,,0.0,May,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,35.66666667,0.08,0.07,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
1,18.0,1,16.0,33,,0.006060606,0.033333333,0.0,0.0,May,2,4,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,7,,0.0,0.042857143,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,False
0,0.0,0,0.0,7,71.6,0.028571429,0.071428571,0.0,0.0,Nov,1,1,9,4,Returning_Visitor,False,False
6,446.2380952,3,94.0,23,866.7071429,0.007142857,0.020522573,6.7869589370000005,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,88,2765.444444,0.0,0.014772727,0.0,0.2,May,2,4,3,2,Returning_Visitor,False,False
2,20.0,3,402.0,85,3881.7935899999998,0.00453159,0.039115224,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2,94.0,1,4.0,264,8584.025049,0.006289308,0.023315309,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,,40,1783.25,0.008333333,0.026416667,0.0,0.8,May,2,6,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,23.0,0.0,0.1,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,False
0,0.0,5,161.5,60,2789.166667,0.0,0.005026455,31.31885714,0.0,May,2,2,6,2,Returning_Visitor,False,True
2,41.5,0,0.0,22,1140.15,0.005555556,0.039814815,5.00765405,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,7,297.0,0.028571429,,0.0,0.8,May,1,1,1,1,Returning_Visitor,False,False
1,24.0,1,72.0,13,462.0,0.0,0.014285714,23.13,0.0,May,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,11,925.8988095000001,0.02,0.02952381,0.0,0.0,Nov,3,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,69,1238.5860289999998,0.018571429,0.045269841,0.0,0.0,Nov,1,8,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,6,546.0,0.0,0.04,35.49,0.0,Mar,2,2,3,1,Returning_Visitor,False,True
0,0.0,0,0.0,12,396.5,0.0,0.037222222,0.0,0.0,Mar,2,4,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,38,1185.986275,0.0,0.009501385,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,54,941.4666667000001,0.0,0.003773585,26.67428219,0.0,Aug,4,5,1,1,Returning_Visitor,False,True
7,165.91666669999998,2,150.5,42,3127.078788,0.009614511999999999,0.021287825,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
1,151.5,0,0.0,10,304.75,0.0,0.0074074069999999995,0.0,0.0,Dec,3,2,2,2,Returning_Visitor,False,False
1,206.0,2,69.5,65,1140.791667,0.0,,6.6419114189999995,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
0,0.0,0,0.0,20,644.4,0.0,0.007777778000000001,0.0,0.0,Mar,1,1,7,3,Returning_Visitor,False,False
17,754.1095238,2,77.0,31,1021.619336,0.004545455,0.026479076,2.08053355,0.0,Mar,1,1,3,2,Returning_Visitor,False,True
7,155.0,0,0.0,20,252.9833333,0.008333333,0.025,0.0,,Oct,2,2,1,3,Returning_Visitor,False,False
4,132.0,0,0.0,7,1413.333333,0.036000000000000004,0.029285713999999997,0.0,0.0,Mar,3,2,7,8,Returning_Visitor,False,False
3,58.4,0,0.0,12,197.0,0.0,0.028571429,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,50,1369.75,0.020408163,0.043307169000000006,3.241653061,0.6,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,,11,210.0,0.009090909,0.024242424,0.0,0.0,May,2,2,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,21.0,0.0,0.033333333,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,31,516.4761905,,0.018965517,,0.0,May,3,2,3,13,Returning_Visitor,True,False
5,266.0,0,0.0,29,730.35,0.006060606,0.026262626,32.91300914,0.0,Nov,4,1,8,1,Returning_Visitor,False,True
0,0.0,0,0.0,37,1118.647186,0.0,0.008148148000000001,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
0,0.0,2,35.2,16,275.1,0.0,0.027777778,0.0,0.0,Aug,2,2,3,3,Returning_Visitor,True,False
6,51.0,0,0.0,26,536.0,0.0074074069999999995,0.012345678999999998,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,17,631.5,0.011764706000000002,0.064705882,0.0,0.8,May,2,2,1,13,Returning_Visitor,False,False
1,28.25,1,0.0,10,128.5,0.030555556,0.085119048,0.0,0.0,Nov,3,2,3,6,Returning_Visitor,True,False
1,28.0,0,0.0,12,,0.0,0.018181818,0.0,0.0,May,1,8,3,3,Returning_Visitor,True,False
0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,True,False
1,7.0,0,0.0,5,78.5,0.0,0.028571429,0.0,0.0,Dec,2,2,7,1,Returning_Visitor,False,False
2,9.0,0,0.0,50,836.8,0.0,0.006339869000000001,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
2,123.0,0,0.0,7,873.0,0.0,0.011111111000000002,0.0,0.0,Mar,1,2,2,2,Returning_Visitor,False,False
9,501.4833333000001,0,0.0,97,,0.011455733999999999,0.02697054,2.209972688,0.0,Aug,1,1,3,4,Returning_Visitor,False,False
0,0.0,4,82.5,22,1087.986111,0.007692308,0.020244755,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
3,67.86666667,2,12.0,16,393.0,0.0,0.015,0.0,0.0,Sep,2,10,1,5,New_Visitor,False,False
17,323.36363639999996,0,0.0,45,,0.002678571,0.020699598,7.180348301,0.0,Nov,1,1,3,10,Returning_Visitor,False,True
9,174.475,0,0.0,43,895.9731685,0.0,0.009929078000000001,30.66624113,0.0,May,1,2,6,2,Returning_Visitor,False,True
0,0.0,0,0.0,44,1975.825,0.0,0.032142857000000004,0.0,0.0,Dec,2,4,1,1,Returning_Visitor,False,False
0,0.0,1,78.0,18,570.3333332999999,0.0,0.015686275,0.0,0.0,May,4,1,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,7,88.0,0.0,0.057142857000000005,0.0,0.8,May,2,2,3,1,Returning_Visitor,False,False
4,34.4,0,0.0,12,189.43333330000002,0.0,0.014285714,0.0,0.0,Sep,2,10,4,4,New_Visitor,False,False
0,0.0,0,0.0,3,19.0,0.0,0.066666667,0.0,0.0,Jul,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,10,371.5,0.0,0.04,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,False,False
0,0.0,0,0.0,5,368.0,0.0,0.016666667,0.0,0.0,Dec,4,1,2,1,Returning_Visitor,True,False
7,272.03333330000004,0,0.0,13,295.1,0.011764706000000002,0.017647059,0.0,0.0,Nov,3,2,1,20,Returning_Visitor,False,False
1,0.0,2,6.5,63,5826.333333,0.000793651,0.026719577,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,5,83.0,0.04,,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
1,34.2,0,0.0,26,502.45333330000005,0.0,0.002564103,22.65617015,0.0,Oct,3,2,6,2,New_Visitor,True,True
2,23.0,0,0.0,50,2473.196429,0.0,0.013301282,0.0,0.0,Nov,2,2,3,8,New_Visitor,False,False
3,199.0,0,0.0,34,1425.566667,0.0,0.008823529,0.0,0.0,Nov,2,2,9,2,New_Visitor,False,True
1,508.8,0,0.0,7,379.8,0.0,0.05,0.0,,Jul,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,11,1760.0,0.036363636,0.072727273,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
7,156.5,1,122.0,26,694.7121212000001,0.0,0.00297619,0.0,0.0,Mar,2,4,1,2,Returning_Visitor,False,False
0,0.0,2,485.83333330000005,89,3747.814286,0.013636364,0.030211039,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,True
0,0.0,2,32.2,41,1321.322222,0.0,0.021428571,3.979543638,0.0,Oct,4,1,1,2,Returning_Visitor,False,False
6,89.0,1,0.0,29,1183.233333,0.013793103000000001,0.025517241,,0.2,May,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,12,599.6133332999999,0.0,0.020833333,0.0,0.0,Nov,2,2,4,20,Returning_Visitor,True,False
0,0.0,0,0.0,6,192.875,0.0,0.016666667,0.0,0.0,Dec,8,13,9,20,Other,False,False
0,0.0,0,0.0,3,294.7,0.0,0.0,30.20357704,0.0,Nov,3,6,3,2,Returning_Visitor,True,True
7,111.08333329999999,0,0.0,24,431.5,0.008,0.012,0.0,,Dec,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,164.0,0.0,0.04,0.0,0.0,May,4,1,1,1,Returning_Visitor,False,False
0,0.0,1,5.0,89,,0.003370787,0.015636703999999998,0.0,,Nov,3,2,6,10,Returning_Visitor,True,False
